0.729523,9.270941
0.728038,11.85192
0.72831,12.070662
0.728233,11.920832
0.728444,9.632556
0.7295,11.53054
0.729043,9.894681
0.72872,10.172134
0.728067,10.777217
0.728554,9.750942
0.723687,11.304541
0.727838,9.359444
0.728927,9.893024
0.726622,9.927318
0.72872,10.783263
0.729224,9.928148
0.728751,13.841939
0.72872,10.334734
0.72872,13.231649
0.72764,10.5783
0.727552,9.389
0.729076,9.409936
0.72872,11.231726
0.723027,11.138728
0.728737,13.267864
0.728888,9.187285
0.729104,10.355275
0.7278,9.247359
0.72872,8.918057
0.729439,9.158831
0.72893,11.787164
0.728293,9.263817
0.72872,10.31988
0.728664,9.026534
0.728354,9.670088
0.729175,11.132283
0.729987,9.406124
0.731961,10.447674
0.72872,9.975828
0.72872,9.965668
0.728068,11.383935
0.72872,10.064119
0.72872,9.464487
0.729305,9.758691
0.730371,11.108469
0.728059,9.614978
0.729513,14.669598
0.72872,8.339573
0.728242,13.059087
0.729158,9.352945
0.728312,8.738115
0.72776,11.497823
0.729999,10.287706
0.733454,9.169208
0.728707,11.050093
0.729574,9.672815
0.728404,11.771996
0.72872,11.427116
0.72872,9.155241
0.728162,11.302123
0.729956,8.508303
0.730711,11.208801
0.72872,9.400475
0.72872,9.773256
0.728055,9.776645
0.729658,9.91672
0.72751,7.311688
0.729317,10.764541
0.728483,10.382476
0.72872,11.051859
0.729166,10.222588
0.728843,7.327907
0.728852,10.009901
0.72872,8.811212
0.72872,10.099241
0.72872,8.529304
0.72872,15.197263
0.72872,10.657631
0.697463,13.733508
0.730792,12.654383
0.728721,11.171253
0.72872,8.282974
0.728351,13.316239
0.72872,9.418174
0.72821,10.216523
0.72872,10.463503
0.727592,11.792681
0.725109,9.170172
0.729197,10.112588
0.728522,11.386477
0.72833,11.100575
0.729675,10.895388
0.729171,9.900985
0.728833,10.688457
0.7285,9.519079
0.728063,10.233427
0.728864,9.047592
0.72819,10.369896
0.723811,11.458209
0.729979,14.485842
0.727512,12.813563
0.728259,10.849051
0.729567,8.757157
0.72834,8.971868
0.729316,10.070976
0.726765,11.738367
0.729734,7.174239
0.701712,10.891019
0.72872,8.002455
0.73036,9.865782
0.728371,13.019943
0.72872,10.355219
0.729028,9.61176
0.727426,10.631884
0.726906,9.309332
0.728166,11.809988
0.72872,9.928224
0.729992,10.762615
0.730726,11.725412
0.731036,10.465489
0.728412,8.886707
0.72872,9.400738
0.729875,10.363118
0.729938,13.246343
0.72935,9.930963
0.727834,9.569392
0.72872,14.538414
0.725639,11.003194
0.728483,12.068117
0.72872,9.779345
0.727718,8.028475
0.728926,13.378617
0.729322,10.43907
0.727902,10.179341
0.728209,12.585846
0.729574,8.805543
0.725521,11.28982
0.72872,8.955584
0.727688,12.3737
0.73023,10.525748
0.726687,13.278608
0.728034,7.713309
0.728091,11.355482
0.72872,10.678807
0.728322,10.398825
0.728082,12.235657
0.728547,10.338966
0.728261,11.517186
0.728872,10.692242
0.729636,10.501316
0.725467,9.159436
0.725198,9.514766
0.72872,9.473102
0.726946,9.76167
0.689124,11.83627
0.727853,7.871565
0.728191,9.67799
0.72872,8.119548
0.728063,8.780086
0.728514,10.177387
0.727968,10.17345
0.72872,9.865092
0.728297,12.813771
0.727251,10.735964
0.727657,7.882138
0.728599,9.164761
0.727039,8.930365
0.726873,11.989772
0.726408,9.9162
0.729193,10.095341
0.727639,9.493244
0.728189,9.291296
0.730814,10.650557
0.72872,10.174867
0.728572,10.445262
0.729031,12.086733
0.722415,12.412479
0.72872,7.90732
0.728453,10.485112
0.729892,8.667927
0.728965,10.551136
0.719514,14.025289
0.729203,10.767388
0.72872,12.739856
0.7278,10.882789
0.728016,9.257163
0.72872,9.072295
0.728438,11.898192
0.727,13.342403
0.727259,10.193591
0.72872,10.721061
0.728149,11.012288
0.727498,10.324002
0.728701,11.302335
0.727597,9.191215
0.726992,11.648313
0.72867,12.366879
0.72609,12.082564
0.730067,13.011929
0.72951,9.078208
0.729953,10.523004
0.728153,10.797334
0.730102,10.339364
0.727561,10.70562
0.727694,10.528677
0.72872,11.348017
0.725332,12.522609
0.72872,10.565261
0.72872,11.823085
0.72872,9.011235
0.72872,15.365378
0.72872,8.499067
0.729331,10.472005
0.727609,10.347207
0.72828,9.397465
0.718575,10.073034
0.728705,8.869685
0.728153,13.340882
0.73092,9.910122
0.729397,11.953408
0.72659,10.1786
0.725721,11.608159
0.72872,11.233351
0.72872,10.233679
0.728517,12.520203
0.727636,12.974584
0.72872,8.381216
0.725976,10.688803
0.72872,10.618645
0.728817,9.388308
0.72872,8.955795
0.726579,12.051595
0.728536,13.045721
0.728025,8.383342
0.728968,10.217208
0.72872,10.57798
0.728597,10.40889
0.72923,11.329002
0.72872,9.862862
0.72872,12.187847
0.728522,9.965274
0.729015,11.649113
0.728466,10.015085
0.730395,8.941739
0.683205,9.536057
0.729593,13.8742
0.729117,8.44376
0.725779,9.231895
0.728414,12.087116
0.720816,11.85253
0.726085,10.500661
0.729279,9.971848
0.728788,12.838496
0.729305,11.419141
0.72872,9.113304
0.72872,9.072284
0.72962,10.253452
0.727902,8.134621
